Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
80.4,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 2: Learning opportunities,3792.3
74.4,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 3: Assessment and feedback,3792.3
82.4,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 4: Academic support,3784.2
77.4,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 5: Organisation and management,3790.5
85.9,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 6: Learning resources,3779.1
72.2,Asian,UK,Full-time,All undergraduates,Social sciences,Theme 7: Student voice,3753.9
82.7,Asian,UK,Full-time,All undergraduates,Law,Theme 1: Teaching on my course,2463.2
78.5,Asian,UK,Full-time,All undergraduates,Law,Theme 2: Learning opportunities,2463.2
72.8,Asian,UK,Full-time,All undergraduates,Law,Theme 3: Assessment and feedback,2462.2
79.7,Asian,UK,Full-time,All undergraduates,Law,Theme 4: Academic support,2458.4
76.2,Asian,UK,Full-time,All undergraduates,Law,Theme 5: Organisation and management,2459.7
86.2,Asian,UK,Full-time,All undergraduates,Law,Theme 6: Learning resources,2450.3
69.4,Asian,UK,Full-time,All undergraduates,Law,Theme 7: Student voice,2440.7
82.6,Asian,UK,Full-time,All undergraduates,Business and management,Theme 1: Teaching on my course,5757.4
83,Asian,UK,Full-time,All undergraduates,Business and management,Theme 2: Learning opportunities,5756.4
79,Asian,UK,Full-time,All undergraduates,Business and management,Theme 3: Assessment and feedback,5754.4
84.2,Asian,UK,Full-time,All undergraduates,Business and management,Theme 4: Academic support,5748.2
82.3,Asian,UK,Full-time,All undergraduates,Business and management,Theme 5: Organisation and management,5750.9
86.4,Asian,UK,Full-time,All undergraduates,Business and management,Theme 6: Learning resources,5738.3
75.7,Asian,UK,Full-time,All undergraduates,Business and management,Theme 7: Student voice,5719
87.5,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 1: Teaching on my course,657.3
81.4,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 2: Learning opportunities,657.3
77.6,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,657.3
88.4,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 4: Academic support,656.3
78,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 5: Organisation and management,657.3
85.9,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 6: Learning resources,652.9
73.5,Asian,UK,Full-time,All undergraduates,Language and area studies,Theme 7: Student voice,654.4
86.3,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,519.5
80.5,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,519.5
76.3,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,519.5
86.3,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,519.5
78.5,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,519.5
85.4,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,518.5
71.6,Asian,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,514.6
84.4,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 1: Teaching on my course,973.8
85.4,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 2: Learning opportunities,973.8
83.5,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 3: Assessment and feedback,973.8
83.9,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 4: Academic support,973.8
77.7,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 5: Organisation and management,973.8
86.4,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 6: Learning resources,969.8
77.7,Asian,UK,Full-time,All undergraduates,Education and teaching,Theme 7: Student voice,967.7
90.7,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 1: Teaching on my course,61
84.5,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 2: Learning opportunities,61
76.8,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 3: Assessment and feedback,61
92.6,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 4: Academic support,61
78,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 5: Organisation and management,61
82.6,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 6: Learning resources,60.2
73.8,Asian,UK,Full-time,All undergraduates,Combined and general studies,Theme 7: Student voice,60.2
80.6,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 1: Teaching on my course,273.6
79.5,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 2: Learning opportunities,273.6
79.3,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 3: Assessment and feedback,273.6
81,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 4: Academic support,273.6
73.7,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 5: Organisation and management,273.6
86.7,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 6: Learning resources,273.6
72.7,Asian,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 7: Student voice,271.6
81.3,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,1230.5
78.1,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,1230.5
81.6,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,1229.5
84.7,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,1228.5
70.7,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,1227.5
81.1,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,1225.2
75.4,Asian,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,1224.1
84.2,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 1: Teaching on my course,261.4
82.5,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 2: Learning opportunities,261.4
75.6,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,261.4
84.9,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 4: Academic support,261.4
79.1,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 5: Organisation and management,261.4
84.7,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 6: Learning resources,260.2
72.4,Asian,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 7: Student voice,259.2
82.3,Asian,UK,Full-time,All undergraduates,All subjects,Theme 1: Teaching on my course,32865
80.4,Asian,UK,Full-time,All undergraduates,All subjects,Theme 2: Learning opportunities,32863
74.8,Asian,UK,Full-time,All undergraduates,All subjects,Theme 3: Assessment and feedback,32853
81.7,Asian,UK,Full-time,All undergraduates,All subjects,Theme 4: Academic support,32821
74.7,Asian,UK,Full-time,All undergraduates,All subjects,Theme 5: Organisation and management,32846
85.5,Asian,UK,Full-time,All undergraduates,All subjects,Theme 6: Learning resources,32721
72.4,Asian,UK,Full-time,All undergraduates,All subjects,Theme 7: Student voice,32632
90.7,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,74
84.4,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,74
84,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,74
87.2,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,74
81.8,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,74
87.7,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,73
77.2,Asian,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,73
93.8,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,14.6
90.8,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,14.6
89.6,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,14.6
87.2,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 4: Academic support,14.3
85.2,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,14.6
87.9,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,14.6
70.5,Asian,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 7: Student voice,14.6
86.6,Asian,UK,Part-time,All undergraduates,Psychology,Theme 1: Teaching on my course,79.5
86.9,Asian,UK,Part-time,All undergraduates,Psychology,Theme 2: Learning opportunities,79.5
84.3,Asian,UK,Part-time,All undergraduates,Psychology,Theme 3: Assessment and feedback,80.5
85.7,Asian,UK,Part-time,All undergraduates,Psychology,Theme 4: Academic support,80.5
86.8,Asian,UK,Part-time,All undergraduates,Psychology,Theme 5: Organisation and management,79.5
89,Asian,UK,Part-time,All undergraduates,Psychology,Theme 6: Learning resources,80.5
66.1,Asian,UK,Part-time,All undergraduates,Psychology,Theme 7: Student voice,78.5
85.8,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 1: Teaching on my course,20.5
87.2,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 2: Learning opportunities,20.5
88.8,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 3: Assessment and feedback,20.5
87,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 4: Academic support,19.8
89.8,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 5: Organisation and management,20.5
81.8,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 6: Learning resources,20.5
65.3,Asian,UK,Part-time,All undergraduates,Physical sciences,Theme 7: Student voice,20.5
84.8,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,33
89.7,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,33
90.5,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,33
92.7,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 4: Academic support,33
93.2,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 5: Organisation and management,33
88.9,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 6: Learning resources,33
81.9,Asian,UK,Part-time,All undergraduates,Engineering and technology,Theme 7: Student voice,33
85.2,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,13.5
76.3,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,13.5
79.3,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,13.5
85.2,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,13.5
70.4,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,13.5
75.3,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,13.5
67.9,Asian,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,13.5
82.7,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 1: Teaching on my course,82.8
82.7,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 2: Learning opportunities,82.8
86,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 3: Assessment and feedback,82.8
83.5,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 4: Academic support,82.8
81.9,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 5: Organisation and management,82.8
82.2,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 6: Learning resources,79.8
74.2,Asian,UK,Part-time,All undergraduates,Social sciences,Theme 7: Student voice,80.8
87.4,Asian,UK,Part-time,All undergraduates,Law,Theme 1: Teaching on my course,85.4
88.1,Asian,UK,Part-time,All undergraduates,Law,Theme 2: Learning opportunities,85.4
88.8,Asian,UK,Part-time,All undergraduates,Law,Theme 3: Assessment and feedback,85.4
83.7,Asian,UK,Part-time,All undergraduates,Law,Theme 4: Academic support,84.4
86.5,Asian,UK,Part-time,All undergraduates,Law,Theme 5: Organisation and management,85.4
89.1,Asian,UK,Part-time,All undergraduates,Law,Theme 6: Learning resources,84.4
77.4,Asian,UK,Part-time,All undergraduates,Law,Theme 7: Student voice,85.4
86.2,Asian,UK,Part-time,All undergraduates,Business and management,Theme 1: Teaching on my course,103.2
86.9,Asian,UK,Part-time,All undergraduates,Business and management,Theme 2: Learning opportunities,103.2
85,Asian,UK,Part-time,All undergraduates,Business and management,Theme 3: Assessment and feedback,103.2
81.2,Asian,UK,Part-time,All undergraduates,Business and management,Theme 4: Academic support,102.2
86.7,Asian,UK,Part-time,All undergraduates,Business and management,Theme 5: Organisation and management,103.2
83.4,Asian,UK,Part-time,All undergraduates,Business and management,Theme 6: Learning resources,100.2
73.3,Asian,UK,Part-time,All undergraduates,Business and management,Theme 7: Student voice,103.2
86.1,Asian,UK,Part-time,All undergraduates,Language and area studies,Theme 1: Teaching on my course,30.3
80.3,Asian,UK,Part-time,All undergraduates,Language and area studies,Theme 2: Learning opportunities,30.3
84.6,Asian,UK,Part-time,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,30.3
78,Asian,UK,Part-time,All undergraduates,Language and area studies,Theme 4: Academic support,30.3
84.1,Asian,UK,Part-time,All undergraduates,Language and area studies,Theme 5: Organisation and management,30.3
