Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
73.3,Female,UK,Full-time,All undergraduates,Physical sciences,Theme 5: Organisation and management,3581.1
88.9,Female,UK,Full-time,All undergraduates,Physical sciences,Theme 6: Learning resources,3572.3
72.5,Female,UK,Full-time,All undergraduates,Physical sciences,Theme 7: Student voice,3561.1
83.2,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 1: Teaching on my course,2092.8
79.8,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 2: Learning opportunities,2092.8
74.9,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 3: Assessment and feedback,2092.8
85.8,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 4: Academic support,2091.2
80.4,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 5: Organisation and management,2092.3
88.8,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 6: Learning resources,2080
72.7,Female,UK,Full-time,All undergraduates,Mathematical sciences,Theme 7: Student voice,2083
84.4,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,3849.2
81.5,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,3848.2
71.9,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,3847.2
84.4,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 4: Academic support,3843.2
72.7,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 5: Organisation and management,3847.2
87.2,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 6: Learning resources,3843.8
72.8,Female,UK,Full-time,All undergraduates,Engineering and technology,Theme 7: Student voice,3833.6
80.8,Female,UK,Full-time,All undergraduates,Computing,Theme 1: Teaching on my course,2786.5
77.2,Female,UK,Full-time,All undergraduates,Computing,Theme 2: Learning opportunities,2788.5
75.7,Female,UK,Full-time,All undergraduates,Computing,Theme 3: Assessment and feedback,2785.5
82.6,Female,UK,Full-time,All undergraduates,Computing,Theme 4: Academic support,2783.5
71.7,Female,UK,Full-time,All undergraduates,Computing,Theme 5: Organisation and management,2786.5
85.1,Female,UK,Full-time,All undergraduates,Computing,Theme 6: Learning resources,2774.7
71.8,Female,UK,Full-time,All undergraduates,Computing,Theme 7: Student voice,2766.8
87,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,2609
81.8,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,2609
78.4,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,2609
84.4,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,2609
71.5,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,2609
84.2,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,2605.5
74.5,Female,UK,Full-time,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,2599.1
85.3,Female,UK,Full-time,All undergraduates,Social sciences,Theme 1: Teaching on my course,22133.1
81.8,Female,UK,Full-time,All undergraduates,Social sciences,Theme 2: Learning opportunities,22133.1
77.7,Female,UK,Full-time,All undergraduates,Social sciences,Theme 3: Assessment and feedback,22131.1
82.1,Female,UK,Full-time,All undergraduates,Social sciences,Theme 4: Academic support,22128.4
75.5,Female,UK,Full-time,All undergraduates,Social sciences,Theme 5: Organisation and management,22123.1
86.6,Female,UK,Full-time,All undergraduates,Social sciences,Theme 6: Learning resources,22043.9
71.3,Female,UK,Full-time,All undergraduates,Social sciences,Theme 7: Student voice,21962.3
84.7,Female,UK,Full-time,All undergraduates,Law,Theme 1: Teaching on my course,10008.2
79,Female,UK,Full-time,All undergraduates,Law,Theme 2: Learning opportunities,10008.2
72.7,Female,UK,Full-time,All undergraduates,Law,Theme 3: Assessment and feedback,10007.2
80.1,Female,UK,Full-time,All undergraduates,Law,Theme 4: Academic support,9996.3
75.1,Female,UK,Full-time,All undergraduates,Law,Theme 5: Organisation and management,10003.7
87.6,Female,UK,Full-time,All undergraduates,Law,Theme 6: Learning resources,9954.7
67.6,Female,UK,Full-time,All undergraduates,Law,Theme 7: Student voice,9941.7
84.6,Female,UK,Full-time,All undergraduates,Business and management,Theme 1: Teaching on my course,23948.3
84.6,Female,UK,Full-time,All undergraduates,Business and management,Theme 2: Learning opportunities,23943.8
80.7,Female,UK,Full-time,All undergraduates,Business and management,Theme 3: Assessment and feedback,23943.1
85.4,Female,UK,Full-time,All undergraduates,Business and management,Theme 4: Academic support,23920.1
81.9,Female,UK,Full-time,All undergraduates,Business and management,Theme 5: Organisation and management,23933.1
88.3,Female,UK,Full-time,All undergraduates,Business and management,Theme 6: Learning resources,23865.2
77.4,Female,UK,Full-time,All undergraduates,Business and management,Theme 7: Student voice,23790.4
90.1,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 1: Teaching on my course,8163.3
81.9,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 2: Learning opportunities,8163.3
78.6,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,8163.3
88.4,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 4: Academic support,8159.3
76.3,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 5: Organisation and management,8161.8
87.4,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 6: Learning resources,8119.4
71.5,Female,UK,Full-time,All undergraduates,Language and area studies,Theme 7: Student voice,8122.3
91.3,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,5932.3
81.4,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,5932.3
78.4,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,5932.3
87.7,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,5931.3
76.4,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,5931.1
88,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,5914.1
71,Female,UK,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,5894
85.9,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 1: Teaching on my course,8480.8
85,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 2: Learning opportunities,8481.8
81.7,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 3: Assessment and feedback,8481.8
84.2,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 4: Academic support,8478.6
72.8,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 5: Organisation and management,8481.8
86.9,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 6: Learning resources,8449.6
74.9,Female,UK,Full-time,All undergraduates,Education and teaching,Theme 7: Student voice,8437.1
87.5,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 1: Teaching on my course,811.8
81.8,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 2: Learning opportunities,811.8
76.4,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 3: Assessment and feedback,811.8
86.9,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 4: Academic support,811.3
75.8,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 5: Organisation and management,811.6
86.4,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 6: Learning resources,808.5
72.1,Female,UK,Full-time,All undergraduates,Combined and general studies,Theme 7: Student voice,804.9
83.7,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 1: Teaching on my course,3944.2
80.7,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 2: Learning opportunities,3944.2
80,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 3: Assessment and feedback,3943.9
84.6,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 4: Academic support,3941.9
72.9,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 5: Organisation and management,3942.9
85.9,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 6: Learning resources,3933.1
73,Female,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 7: Student voice,3913.6
84.8,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,22431.4
80.5,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,22427.9
81.2,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,22426.9
84.8,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,22423.4
67.4,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,22415.1
82.6,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,22366
72.9,Female,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,22328.7
87.9,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 1: Teaching on my course,3206.6
82.8,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 2: Learning opportunities,3206.6
75.3,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,3207.6
85.9,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 4: Academic support,3206.2
78.8,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 5: Organisation and management,3205.6
88.1,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 6: Learning resources,3196.8
72.7,Female,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 7: Student voice,3190.9
85.3,Female,UK,Full-time,All undergraduates,All subjects,Theme 1: Teaching on my course,189246
81.6,Female,UK,Full-time,All undergraduates,All subjects,Theme 2: Learning opportunities,189236
77.2,Female,UK,Full-time,All undergraduates,All subjects,Theme 3: Assessment and feedback,189227
82.4,Female,UK,Full-time,All undergraduates,All subjects,Theme 4: Academic support,189123
72,Female,UK,Full-time,All undergraduates,All subjects,Theme 5: Organisation and management,189169
86.5,Female,UK,Full-time,All undergraduates,All subjects,Theme 6: Learning resources,188522
72,Female,UK,Full-time,All undergraduates,All subjects,Theme 7: Student voice,188166
85.9,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,16
78.4,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,16
58.4,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,16
65.6,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 4: Academic support,16
31.3,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,16
80.2,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,16
75,Female,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 7: Student voice,16
88.1,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,1366.7
85.2,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,1366.7
86.1,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,1366.7
84.1,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,1366.7
76.7,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,1366.7
87.2,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,1356.7
70.3,Female,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,1346.7
90.2,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,245.8
84.6,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,245.8
87.8,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,245.8
85,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 4: Academic support,243.8
86.7,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,245.5
90.4,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,244.1
67.5,Female,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 7: Student voice,242.8
87.1,Female,UK,Part-time,All undergraduates,Psychology,Theme 1: Teaching on my course,2326.8
